ID,PredictedProb
0,0.394184920635
1,0.835236063936
2,0.879253174603
7,0.633623253209
10,0.749683730159
11,0.655871031746
13,0.95177574857
14,0.556538059163
15,0.946090079365
16,0.844181911766
17,0.775915295194
18,0.787365506716
19,0.824425757576
20,0.852624206349
25,0.949920238095
26,0.757744413919
29,0.762092246642
38,0.958609474202
41,0.930644608172
44,0.582925324675
45,0.407259423909
47,0.698891269841
48,0.642360513098
49,0.899860827
50,0.820688362618
53,0.455501366607
56,0.527360714286
59,0.826613492063
60,0.67004491342
64,0.784911080384
65,0.975201190476
66,0.752992038027
68,0.857784415584
69,0.728027782795
70,0.932561111111
71,0.808691666667
72,0.639456493506
76,0.827213672439
80,0.751294368581
82,0.705712157287
83,0.918562914863
85,0.914068440765
86,0.827502777778
87,0.74128968254
89,0.821174022758
97,0.863659126984
99,0.555849206349
101,0.780596322018
102,0.195831096681
103,0.639875
104,0.53944439829
106,0.944838852814
107,0.65043968254
109,0.885033333333
111,0.413628283287
113,0.836736948432
114,0.515166269841
118,0.837727302257
119,0.60840622792
120,0.898397619048
123,0.693896896626
128,0.306558730159
129,0.834775396825
131,0.923139285714
133,0.616052214625
134,0.752116017316
136,0.938085782229
137,0.702345270008
139,0.801579865444
140,0.913981807082
142,0.804834920635
144,0.714827380952
146,0.875504761905
147,0.687331634321
148,0.92036237706
150,0.276307868497
151,0.362637205412
152,0.940860714286
155,0.989368044456
158,0.879275841118
159,0.611159126984
160,0.968998809524
161,0.661112662338
165,0.954347297147
166,0.476952200577
170,0.897954125874
171,0.74640540293
174,0.678147200979
175,0.681838816739
179,0.79871547619
180,0.939323568262
181,0.890213997114
184,0.691936543309
185,0.51798452381
187,0.889071428571
188,0.858129761905
190,0.850418681919
191,0.666232936508
192,0.670027368153
193,0.865375
196,0.881074549268
197,0.595506349206
198,0.657738100295
205,0.290283730524
211,0.823774386724
213,0.742357539683
214,0.842913416383
217,0.554753736819
218,0.795196669997
221,0.695678571429
222,0.493080531006
225,0.855707792208
229,0.826494047619
236,0.60160224966
237,0.921557966902
238,0.79885952381
239,0.954644993246
242,0.723955952381
245,0.854276143372
246,0.82906984127
247,0.926306421356
248,0.982745238095
254,0.863602570826
255,0.527831204906
257,0.939730555556
259,0.795474603175
264,0.85345139599
270,0.658969047619
272,0.907310209235
274,0.565132313276
275,0.529451534237
278,0.774716233766
280,0.258574847375
281,0.297583730159
282,0.325187373737
283,0.829801587302
284,0.949539285714
286,0.857289827805
287,0.920629365079
288,0.898244047619
289,0.83498475516
290,0.468368101343
291,0.652488580864
294,0.638797419247
295,0.352408852485
297,0.593156136674
299,0.742476587302
305,0.794155555556
307,0.577749724079
308,0.864701875755
313,0.654527633478
314,0.677642712843
315,0.788495782017
316,0.929735272571
317,0.833020283556
319,0.623581601732
322,0.845930589835
323,0.866698304473
324,0.899125793651
326,0.910752056277
327,0.757307228882
329,0.97673452381
330,0.159140948994
331,0.445114842021
336,0.420601479076
337,0.488597113997
338,0.813036904762
340,0.954704100529
345,0.372068088711
347,0.86146765873
348,0.801850396825
350,0.9898
352,0.828298773449
356,0.896794948189
357,0.91586131043
358,0.927893869351
359,0.812199458874
361,0.741919013633
363,0.469860406562
364,0.825754292929
368,0.839645238095
376,0.975508116883
378,0.702718866965
382,0.743344215507
384,0.542482323232
385,0.914623604676
388,0.195948687001
389,0.938004761905
391,0.706537677527
392,0.701471858697
395,0.861680969634
396,0.891244047619
397,0.757190321654
399,0.789648412698
404,0.903754365079
407,0.372151936831
409,0.890748504743
410,0.80386547619
413,0.823376559739
414,0.632593956044
416,0.707790873016
418,0.802528174603
419,0.731724915825
420,0.814357431457
422,0.957996428571
423,0.797502380952
427,0.693436336943
429,0.988502380952
430,0.569567857143
431,0.757289600542
432,0.674873015873
433,0.906651190476
434,0.215168048708
436,0.696226796615
437,0.900736508568
451,0.753864584649
452,0.727741666667
454,0.715079761905
457,0.909429691656
458,0.855985642136
460,0.6254315474
461,0.95133538961
462,0.78408601552
463,0.837386061389
465,0.947046031746
467,0.87979171167
473,0.881524662618
474,0.95989047619
480,0.175144141522
481,0.761781868132
483,0.88432353488
484,0.55918531746
485,0.529777184804
487,0.922251190476
490,0.946547761671
491,0.886824206349
492,0.612384876385
496,0.816456746032
497,0.682169802712
498,0.739691269841
499,0.895266286491
501,0.727825793651
502,0.901450793651
503,0.859091288731
506,0.895630305805
507,0.718532101284
508,0.634512027416
509,0.68786547619
510,0.814139102401
511,0.844711354751
513,0.827062301587
515,0.912792460317
521,0.444354787369
522,0.797280467449
523,0.843963926366
525,0.903884018759
529,0.859782142857
530,0.668846969697
531,0.610810714286
533,0.718422989535
534,0.553865781441
535,0.94133968254
537,0.657452413541
541,0.634268401043
542,0.771318054451
543,0.570417063492
544,0.846968827646
545,0.668530952381
549,0.828684096459
550,0.882079437632
551,0.848330921856
553,0.660082875458
556,0.829306746032
558,0.491421031746
560,0.718286222111
563,0.47266765873
564,0.95756984127
567,0.463525721501
572,0.582822270737
573,0.914500172213
577,0.901975324675
583,0.761695060314
584,0.829912767869
585,0.754907085286
586,0.779243998416
588,0.744692460317
590,0.772375324675
591,0.815612878788
593,0.9623248557
594,0.657758241758
597,0.870413566989
598,0.686556030846
599,0.900077380952
603,0.792657142857
604,0.676356559569
606,0.913511904762
607,0.608141630592
609,0.671916689353
614,0.847328987561
615,0.87768968254
616,0.59369047619
617,0.885012698413
618,0.804899919543
619,0.800444826947
620,0.802898809524
623,0.720086957376
625,0.84819300614
626,0.730334597172
627,0.84750287629
632,0.968406265956
633,0.563531709957
634,0.791184702552
635,0.757018147507
636,0.848295238095
637,0.896907467532
638,0.752592748918
639,0.944091666667
642,0.450623929228
643,0.935788095238
644,0.967
645,0.442424747475
646,0.832115842795
650,0.933939935065
653,0.604617850507
654,0.497532539683
655,0.580489285714
656,0.893999055419
657,0.786731622544
658,0.696713492063
660,0.44269514147
661,0.780830539057
668,0.872730784881
669,0.672319688645
671,0.881526223776
672,0.752676984127
676,0.953464637168
678,0.892079365079
680,0.763718253968
682,0.917814072039
684,0.892178571429
685,0.816152705628
686,0.603327819549
687,0.57495524052
694,0.344203066378
696,0.609426767677
697,0.692500793651
699,0.650498809524
702,0.9523
707,0.799976984127
708,0.949566666667
712,0.954424476912
717,0.90841031746
718,0.967626654969
720,0.597907539683
721,0.78746282745
723,0.825384981685
724,0.653205677656
727,0.602836111111
728,0.320024154642
731,0.881172619048
733,0.79835515873
735,0.884503571429
737,0.778244670578
738,0.782304365079
740,0.640697619048
742,0.987025
743,0.645768253968
745,0.708018820088
746,0.877543253968
747,0.670279365079
748,0.990785714286
749,0.863329884005
750,0.979438095238
753,0.750946484561
755,0.846175705087
756,0.925992857143
758,0.504176786168
760,0.794382072829
762,0.840719566545
763,0.771861471861
765,0.939046825397
767,0.839748368058
768,0.969707062071
770,0.55500966811
772,0.791997008547
773,0.835672619048
774,0.859044300144
775,0.646137343212
777,0.414951970089
778,0.924146428571
780,0.379106601732
782,0.782180555556
783,0.962297619048
786,0.529468094632
787,0.911391320844
788,0.784871212121
789,0.732652380952
790,0.721295562771
793,0.693188651991
795,0.861069372294
807,0.68563015873
809,0.783912445887
810,0.631209126984
811,0.750566883117
813,0.347719949495
815,0.860532756133
816,0.684453354978
821,0.910678571429
823,0.995612553849
825,0.855522301247
826,0.896440597327
827,0.866186266077
832,0.904946940775
833,0.719576951806
834,0.658882539683
837,0.878975793651
838,0.970204761905
839,0.142933976324
843,0.528799825175
844,0.838708333333
845,0.589806746032
846,0.696472222222
848,0.658565545566
850,0.659788947434
851,0.855122443779
852,0.602246947497
855,0.710770085837
856,0.959412662338
861,0.71457774198
862,0.777127256922
863,0.900105303436
864,0.843772420635
865,0.899242285492
867,0.658566741592
868,0.888504365079
869,0.923501309321
873,0.730155483405
875,0.595404761905
877,0.817226748455
879,0.774854329004
880,0.988305952381
881,0.800437025916
882,0.688173412698
883,0.976811002886
887,0.666277777778
888,0.640478571429
890,0.908711151894
897,0.697021608947
900,0.93169047619
902,0.759798203527
904,0.739152216935
906,0.565953443423
910,0.882566666667
913,0.849083658009
914,0.626301190476
915,0.550492171717
918,0.909563780664
920,0.957006349206
923,0.802247014104
926,0.859261904762
927,0.650223867799
929,0.735864285714
930,0.688586151314
931,0.950167857143
932,0.938321055364
933,0.736549603175
934,0.758036568987
936,0.685386760462
939,0.613087087912
941,0.912511075036
943,0.573501551227
947,0.522014285714
948,0.713256392722
949,0.962797366522
950,0.550622188922
951,0.689361631348
952,0.582765944839
953,0.985897619048
956,0.830293253968
961,0.658107539683
962,0.645891721853
968,0.86556700325
971,0.95585952381
972,0.933688095238
977,0.967696814297
981,0.786138095238
985,0.81141955267
987,0.853201587302
989,0.972554668534
993,0.900971676853
994,0.613398412698
997,0.975404393876
998,0.423693580374
999,0.884305952381
1002,0.881897410016
1003,0.942191352321
1004,0.999442330191
1005,0.705742857143
1007,0.742124383791
1008,0.933523809524
1014,0.96775
1016,0.905406346168
1021,0.597347222222
1023,0.91402506706
1026,0.917942063492
1028,0.853939091585
1029,0.747022619048
1030,0.526820165945
1031,0.843026820402
1032,0.795959411508
1033,0.975518253968
1036,0.638373326673
1037,0.920961813966
1039,0.672041666667
1046,0.924847222222
1047,0.905377633478
1049,0.961328685204
1055,0.886028542653
1057,0.555968067227
